1.13848	1.13857	1.13848	1.13857
1.13858	1.1386	1.13854	1.13859
1.13859	1.13868	1.13859	1.13867
1.13867	1.13872	1.13863	1.13865
1.13864	1.1387	1.13862	1.13865
1.13866	1.13868	1.13862	1.13863
1.13862	1.13864	1.13855	1.13855
1.13855	1.13855	1.13853	1.13854
1.13854	1.13854	1.13838	1.13839
1.13839	1.13844	1.13838	1.1384
1.1384	1.1384	1.13832	1.13834
1.13834	1.13834	1.13828	1.1383
1.1383	1.13833	1.1383	1.13831
1.13832	1.13832	1.13823	1.13827
1.13827	1.13833	1.13823	1.13827
1.13826	1.13829	1.13823	1.13829
1.13829	1.1383	1.13826	1.1383
1.13829	1.13829	1.13821	1.13825
1.13824	1.13827	1.13822	1.13822
1.13822	1.13827	1.1382	1.13823
1.13824	1.13824	1.13817	1.13824
1.13826	1.13826	1.13823	1.13826
1.13827	1.13829	1.13824	1.13829
1.13829	1.13832	1.13827	1.13827
1.13828	1.13837	1.13828	1.13836
1.13835	1.13841	1.13835	1.13841
1.13842	1.13848	1.13842	1.13846
1.13846	1.13853	1.13845	1.13849
1.13851	1.13851	1.13846	1.13847
1.13844	1.13846	1.13838	1.13841
1.13841	1.13847	1.13841	1.13844
1.13845	1.1385	1.13842	1.13844
1.13844	1.13844	1.13837	1.1384
1.1384	1.1384	1.13833	1.13837
1.13836	1.13836	1.13826	1.13829
1.1383	1.13836	1.1383	1.13833
1.13833	1.13833	1.13826	1.13826
1.13826	1.13831	1.13821	1.13825
1.13824	1.13824	1.13814	1.13814
1.13815	1.1384	1.13815	1.13825
1.13826	1.13833	1.13816	1.13828
1.1383	1.13833	1.13814	1.13815
1.13813	1.13814	1.13793	1.138
1.138	1.13814	1.13796	1.13812
1.13813	1.13818	1.13801	1.13802
1.13802	1.13808	1.13801	1.13805
1.13803	1.13805	1.13785	1.13786
1.13786	1.1379	1.13771	1.13778
1.1378	1.13798	1.1378	1.13796
1.13797	1.13816	1.13792	1.13816
1.13818	1.13826	1.13815	1.13815
1.13816	1.13822	1.13804	1.13804
1.13803	1.13803	1.13791	1.138
1.138	1.13813	1.13796	1.13807
1.13807	1.13826	1.13806	1.13816
1.13816	1.13816	1.13805	1.13805
1.13805	1.13806	1.13802	1.13803
1.13803	1.13808	1.13803	1.13808
1.13811	1.13819	1.13811	1.13819
1.13819	1.13823	1.13816	1.13823
1.13823	1.13828	1.13816	1.13816
1.13816	1.13822	1.13814	1.13816
1.13816	1.13817	1.13813	1.13813
1.13813	1.13815	1.13812	1.13815
1.13815	1.13821	1.13815	1.13816
1.13815	1.13816	1.13796	1.13805
1.13805	1.13806	1.13796	1.13801
1.13801	1.13806	1.13797	1.13797
